name,population,latitude,longitude,state,country,percentageOfSessions,,,,
Venda das Figueiras,168,39.94234649,-8.37161859,,Portugal,,,,,
Vila Verde,168,40.51683668,-8.516204201,,Portugal,,,,,
Admeus,167,41.68649537,-8.171508436,,Portugal,,,,,
Almoster,167,39.23956765,-8.790874709,,Portugal,,,,,
Alto das Vinhas,167,38.48847211,-9.057917903,,Portugal,,,,,
Bacharela,167,39.52290133,-8.980769339,,Portugal,,,,,
Bairros,167,41.31910143,-8.344216794,,Portugal,,,,,
Bobadela,167,41.73179368,-7.618904068,,Portugal,,,,,
Bom Retiro,167,37.14967694,-8.52901214,,Portugal,,,,,
Carregais,167,41.70813341,-8.799464297,,Portugal,,,,,
Casal do Pedro,167,41.37481394,-8.670670071,,Portugal,,,,,
Cerdeira do Côa,167,40.51267183,-7.045092943,,Portugal,,,,,
Cimo de Vila,167,41.33687645,-8.193232054,,Portugal,,,,,
Comunha,167,41.13443219,-8.287651954,,Portugal,,,,,
Corotelo,167,37.14034362,-7.926316018,,Portugal,,,,,
Corredoura de Cima,167,41.39158183,-8.432435894,,Portugal,,,,,
Covões,167,40.43011666,-8.609485597,,Portugal,,,,,
Guimarães de Tavares,167,40.60330436,-7.630581068,,Portugal,,,,,
Ladário,167,41.214829,-8.173317097,,Portugal,,,,,
Martim Joanes,167,39.21432457,-9.107562713,,Portugal,,,,,
Paços,167,41.26319385,-7.596950321,,Portugal,,,,,
Quinta do Colaço,167,40.1534004,-8.395673504,,Portugal,,,,,
Quintão,167,41.40161731,-8.49050651,,Portugal,,,,,
Raposeira,167,39.44519254,-8.680546613,,Portugal,,,,,
Redondas,167,39.48177169,-8.943027559,,Portugal,,,,,
Rego,167,41.56223581,-8.607314161,,Portugal,,,,,
Ribeira da Mata,167,40.13505895,-8.607299215,,Portugal,,,,,
Ribela,167,41.43530709,-8.547883024,,Portugal,,,,,
Sambada,167,37.10407054,-7.911518113,,Portugal,,,,,
Tojeiro,167,40.27439689,-8.718405075,,Portugal,,,,,
Veiga,167,41.03986163,-7.802072662,,Portugal,,,,,
Vilarinho de São Romão,167,41.24493575,-7.574343462,,Portugal,,,,,
Água Levada,166,40.57713225,-7.804131551,,Portugal,,,,,
Aldeia,166,41.69366953,-8.703192693,,Portugal,,,,,
Aldeia,166,40.80772443,-8.565601401,,Portugal,,,,,
Barrocas,166,39.09076713,-9.394607469,,Portugal,,,,,
Benagouro,166,41.37112033,-7.717298839,,Portugal,,,,,
Bom Viver,166,41.41165043,-8.247610049,,Portugal,,,,,
Bruçó,166,41.24094387,-6.679929533,,Portugal,,,,,
Cadoiço,166,39.56038357,-8.916661227,,Portugal,,,,,
Calcada,166,41.44582711,-8.390319778,,Portugal,,,,,
Caniço,166,41.59068702,-8.785848411,,Portugal,,,,,
Carapuções,166,38.83434608,-8.461823343,,Portugal,,,,,
Carris,166,39.4986389,-8.951940212,,Portugal,,,,,
Casal da Mata,166,38.80754862,-9.304121441,,Portugal,,,,,
Casal de Cima,166,40.56735896,-8.082587469,,Portugal,,,,,
Casal Mendo,166,40.42033016,-7.992501352,,Portugal,,,,,
Casarão e Casal Cavaco,166,39.29559454,-9.060918819,,Portugal,,,,,
Costa,166,41.68473371,-8.703268305,,Portugal,,,,,
Couto,166,41.06662104,-8.243409046,,Portugal,,,,,
Cristelo,166,40.75218178,-8.515263209,,Portugal,,,,,
Cruzeiro,166,40.85884387,-8.551966205,,Portugal,,,,,
Estação de Alcantarilha,166,37.17116242,-8.344827831,,Portugal,,,,,
Ferreiró,166,41.27115661,-8.355906495,,Portugal,,,,,
Fonte Coberta,166,41.05762696,-8.231468789,,Portugal,,,,,
Fonte Santa,166,39.73175002,-8.955647957,,Portugal,,,,,
Foros da Barreta,166,39.44250093,-8.532730326,,Portugal,,,,,
Freiria,166,39.03230513,-9.127601173,,Portugal,,,,,
Gândara de Além,166,39.84826938,-8.894439231,,Portugal,,,,,
Gondomar,166,41.02619903,-7.798863522,,Portugal,,,,,
Igreja,166,41.68285786,-8.739092153,,Portugal,,,,,
Igreja,166,41.39264101,-8.4891547,,Portugal,,,,,
Igreja,166,41.10653367,-7.989022917,,Portugal,,,,,
Lamaceiro,166,37.0511217,-7.879777387,,Portugal,,,,,
Manta,166,40.86468283,-8.500302491,,Portugal,,,,,
Marinhas,166,41.88006616,-8.806588463,,Portugal,,,,,
Monte,166,41.52478035,-8.470741277,,Portugal,,,,,
Montes Rapousos,166,37.1428048,-8.349233328,,Portugal,,,,,
Outeiro do Botão,166,40.30216319,-8.400670385,,Portugal,,,,,
Pé da Serra,166,39.37230882,-8.945174306,,Portugal,,,,,
Pedreira,166,40.52069291,-8.578494484,,Portugal,,,,,
Pedreira,166,40.38636134,-8.622087648,,Portugal,,,,,
Pereiro,166,41.16930055,-8.117331261,,Portugal,,,,,
Pousadela,166,41.62392145,-8.314591788,,Portugal,,,,,
Póvoa de Arcediago,166,40.56125036,-8.045272561,,Portugal,,,,,
Sabugos,166,38.99095395,-9.108024345,,Portugal,,,,,
São Julião,166,41.11477523,-8.361550137,,Portugal,,,,,
Vale da Venda,166,37.06822655,-7.977651195,,Portugal,,,,,
Vale do Porco,166,39.74916653,-7.910974822,,Portugal,,,,,
Vila Boa e Roda,166,41.56827119,-8.129392096,,Portugal,,,,,
Vilar Torpim,166,40.82544471,-6.952058569,,Portugal,,,,,
Adiça,165,40.4927408,-8.086837861,,Portugal,,,,,
Bairro 1º de Maio,165,38.64764066,-8.955581086,,Portugal,,,,,
Barrantes,165,39.44870351,-9.109079802,,Portugal,,,,,
Bouça Chã,165,41.3180283,-8.136850323,,Portugal,,,,,
Cabeda,165,41.30648202,-7.558576637,,Portugal,,,,,
Cancela da Pedreira,165,41.39302261,-8.275982194,,Portugal,,,,,
Carvalhal,165,40.72865081,-8.457967184,,Portugal,,,,,
Casais da Barroca,165,39.31854684,-8.732197567,,Portugal,,,,,
Casais dos Vales,165,39.60475796,-8.779845344,,Portugal,,,,,
Condado,165,41.4239203,-8.402295391,,Portugal,,,,,
Costeirinha,165,41.0661573,-8.393467283,,Portugal,,,,,
Febros,165,41.62362356,-8.472707772,,Portugal,,,,,
Feijão,165,39.78101779,-8.67942565,,Portugal,,,,,
Fermil,165,41.30945684,-8.07959273,,Portugal,,,,,
Figueiredo,165,39.05762997,-9.226607422,,Portugal,,,,,
Guedieiros,165,41.02305969,-7.536468869,,Portugal,,,,,
Igreja,165,41.41973559,-8.370799457,,Portugal,,,,,
Igreja,165,40.75048743,-7.810001152,,Portugal,,,,,
"Lagoa, Calvário e Outeiro",165,41.51501502,-8.087575289,,Portugal,,,,,
Lameiras,165,40.7126818,-7.103376605,,Portugal,,,,,
Lourosa de Campos,165,40.91389679,-8.265633949,,Portugal,,,,,
Ludares,165,41.29730593,-7.648761274,,Portugal,,,,,
Macieira,165,41.02214221,-8.200607331,,Portugal,,,,,
Martingança - Gare,165,39.68647825,-8.944737467,,Portugal,,,,,
Meda de Mouros,165,40.28174691,-8.018897061,,Portugal,,,,,
Montelo,165,39.60208893,-8.64863465,,Portugal,,,,,
Outeiro,165,41.4392164,-8.71839491,,Portugal,,,,,
Pedrógão Pequeno,165,39.90434143,-8.129346036,,Portugal,,,,,
Pereiró,165,41.22841741,-8.30968805,,Portugal,,,,,
Quintas de São Bartolomeu,165,40.36961183,-7.098636647,,Portugal,,,,,
Santa Marta,165,39.59259293,-8.38637306,,Portugal,,,,,
Souto,165,41.01799453,-7.354691248,,Portugal,,,,,
Trindade,165,37.88529164,-7.893434081,,Portugal,,,,,
Vale de Colmeias,165,40.17390294,-8.338092125,,Portugal,,,,,
Aldeia Nova,164,41.33328572,-8.321067767,,Portugal,,,,,
Amoreira,164,38.88336328,-9.385641419,,Portugal,,,,,
Anciães,164,40.7579198,-8.074774396,,Portugal,,,,,
Aramanha,164,39.30421106,-8.746340594,,Portugal,,,,,
Arões,164,40.79953291,-8.297705472,,Portugal,,,,,
Barros,164,41.44896746,-8.747921671,,Portugal,,,,,
Bodiosa à Velha,164,40.72685597,-7.994141583,,Portugal,,,,,
Bouças,164,41.40080199,-8.271854145,,Portugal,,,,,
Carnide de Cima,164,39.8652304,-8.733102515,,Portugal,,,,,
Carregosa,164,41.44470668,-8.755316318,,Portugal,,,,,
Corga,164,40.66155001,-7.759111187,,Portugal,,,,,
Cruzeiro,164,41.38887208,-8.261683255,,Portugal,,,,,
Devesa,164,41.4849053,-8.417240916,,Portugal,,,,,
Devesa,164,41.58627666,-8.463476661,,Portugal,,,,,
Eido,164,40.9819764,-7.885693288,,Portugal,,,,,
Espinheiro,164,40.12208916,-8.274515845,,Portugal,,,,,
Feital,164,41.59288984,-8.781830058,,Portugal,,,,,
Fiães,164,40.73926338,-7.374891591,,Portugal,,,,,
Jardim,164,40.92298303,-8.505484687,,Portugal,,,,,
Levira,164,40.45027026,-8.546021302,,Portugal,,,,,
"Luz, Quintã e Rielho",164,41.4666976,-8.170679805,,Portugal,,,,,
Medela,164,40.6133434,-8.659250894,,Portugal,,,,,
Moinhos,164,40.90696289,-8.525450099,,Portugal,,,,,
Nespereira,164,40.72867706,-8.23146582,,Portugal,,,,,
Novais,164,41.46880835,-8.695252071,,Portugal,,,,,
Palmeiros,164,39.64105802,-8.831059956,,Portugal,,,,,
Pinheiro Torto,164,41.37473639,-8.464604924,,Portugal,,,,,
Pomarelhos,164,41.25704664,-7.784348245,,Portugal,,,,,
Ponte de Penacova,164,40.27861124,-8.279968425,,Portugal,,,,,
Póvoa,164,41.57041315,-6.315367695,,Portugal,,,,,
Ralde,164,41.5643298,-8.213724909,,Portugal,,,,,
Rio de Mel,164,40.80975914,-7.392164707,,Portugal,,,,,
Sarreira,164,39.03768774,-9.326706927,,Portugal,,,,,
Sarzeda,164,41.7427459,-6.807311284,,Portugal,,,,,
Seramena,164,39.00206909,-9.153005801,,Portugal,,,,,
Sítio da Palmeira - Hortas,164,37.19612328,-7.432381036,,Portugal,,,,,
Soutelo,164,40.66645388,-8.437431718,,Portugal,,,,,
Torre de Ervededo,164,41.81706918,-7.49373484,,Portugal,,,,,
Vale de Almornos,164,38.83019148,-9.26247716,,Portugal,,,,,
Areias,163,41.25613381,-8.029547692,,Portugal,,,,,
Bagães,163,41.5839406,-8.26638494,,Portugal,,,,,
Barracão,163,40.92685697,-8.503755169,,Portugal,,,,,
Bouça dos Fundos,163,41.46447283,-8.309646513,,Portugal,,,,,
Casais,163,41.45621758,-8.251268615,,Portugal,,,,,
Casal,163,41.38406969,-8.247338754,,Portugal,,,,,
Casal de Santo Amaro,163,40.28121674,-8.300238992,,Portugal,,,,,
Cerrado,163,41.11202828,-8.352003695,,Portugal,,,,,
Chão de Couce,163,39.89221955,-8.367493421,,Portugal,,,,,
Coche,163,40.77004691,-8.486443097,,Portugal,,,,,
Cogula,163,40.81472696,-7.260599683,,Portugal,,,,,
Crujães,163,41.50571475,-8.571078805,,Portugal,,,,,
Cumeeira de Cima,163,41.2579103,-7.764191528,,Portugal,,,,,
Fraz,163,41.50924043,-8.57472461,,Portugal,,,,,
Gralheira,163,41.00514238,-7.971302408,,Portugal,,,,,
Ladário e Refojos,163,41.10245119,-8.155941706,,Portugal,,,,,
Monte Areinho,163,41.04632629,-8.368438288,,Portugal,,,,,
Mourigo,163,41.3615795,-8.348439269,,Portugal,,,,,
Nandufe,163,40.54659571,-8.078161713,,Portugal,,,,,
Navalha e Fraldeu,163,39.34005142,-9.138036199,,Portugal,,,,,
Oliveira do Mondego,163,40.32381932,-8.221249894,,Portugal,,,,,
Ortezedo,163,41.40522535,-8.169242244,,Portugal,,,,,
Outeiro,163,41.22335301,-8.159681214,,Portugal,,,,,
Pouves,163,40.77267303,-8.063153441,,Portugal,,,,,
Póvoa do Poço,163,40.56260512,-8.456462855,,Portugal,,,,,
Prova,163,40.91273562,-7.340640224,,Portugal,,,,,
Quinta da Boavista,163,37.0975022,-8.70617227,,Portugal,,,,,
Ribeira Branca,163,39.49023051,-8.577240979,,Portugal,,,,,
Sampaio,163,41.61288598,-8.435915048,,Portugal,,,,,
Sangemil,163,40.66907525,-7.702638026,,Portugal,,,,,
Santana de Cambas,163,37.62381918,-7.526163299,,Portugal,,,,,
Senhora da Lapa,163,41.12125348,-8.372186088,,Portugal,,,,,
Trandes,163,41.44840024,-8.310136501,,Portugal,,,,,
Vale da Rama,163,40.72767233,-8.561193025,,Portugal,,,,,
Vale de Avim,163,40.42638807,-8.395319573,,Portugal,,,,,
Vale Figueira,163,37.28827023,-8.257146007,,Portugal,,,,,
Várzea,163,41.36929685,-8.107651842,,Portugal,,,,,
Várzeas,163,41.5682822,-8.166131272,,Portugal,,,,,
Vilar,163,40.83661213,-8.462279314,,Portugal,,,,,
Aldeia Nova,162,41.85972749,-8.806441119,,Portugal,,,,,
Amieira,162,40.08621321,-8.770678506,,Portugal,,,,,
Anços,162,39.98181728,-8.576167644,,Portugal,,,,,
Barrigas,162,41.13233791,-8.304703555,,Portugal,,,,,
Besouro,162,37.07615794,-7.915254847,,Portugal,,,,,
Bezelga de Cima,162,39.59292432,-8.493175399,,Portugal,,,,,
Calhandriz,162,38.92496146,-9.065450831,,Portugal,,,,,
Casais do Peral,162,39.25436187,-9.078038577,,Portugal,,,,,
Casal da Coita,162,39.44368818,-8.993323537,,Portugal,,,,,
Casal de Almeida,162,40.04534848,-8.69500577,,Portugal,,,,,
Castanheira do Vouga,162,40.58861253,-8.36147219,,Portugal,,,,,
Claras,162,40.01499107,-8.824389544,,Portugal,,,,,
Costa de Santo André,162,38.11505535,-8.788603574,,Portugal,,,,,
Crasto,162,40.56316331,-8.478622402,,Portugal,,,,,
Cruz,162,40.76024601,-7.752034024,,Portugal,,,,,
Cruzeiro,162,41.4350347,-8.570581722,,Portugal,,,,,
Custóias,162,41.51594073,-8.435337382,,Portugal,,,,,
Eira Velha,162,41.48887121,-8.317504152,,Portugal,,,,,
Junçal,162,40.71429433,-7.816535867,,Portugal,,,,,
Levandeira,162,41.4408744,-8.144335908,,Portugal,,,,,
Mestras,162,39.46492534,-9.06022588,,Portugal,,,,,
Oliveira,162,40.6310473,-7.750664352,,Portugal,,,,,
Osseira,162,39.45426991,-9.046446721,,Portugal,,,,,
Outeiro,162,41.68973207,-8.483585927,,Portugal,,,,,
Paço,162,40.95615181,-8.618257402,,Portugal,,,,,
Penegacho,162,41.41664621,-8.352092575,,Portugal,,,,,
Picheleiro,162,39.74310888,-8.854886451,,Portugal,,,,,
Pinhal das Formas,162,38.61019182,-8.968257317,,Portugal,,,,,
Piquete,162,40.07834797,-8.655186011,,Portugal,,,,,
Ponte Nova e Crasto,162,41.31577097,-8.068608867,,Portugal,,,,,
Quintã,162,40.91248881,-8.533728107,,Portugal,,,,,
Quinta do Falcão,162,39.54677024,-8.380422328,,Portugal,,,,,
Quintães,162,41.44849405,-8.464291291,,Portugal,,,,,
Riba de Baixo,162,40.27349508,-8.266789205,,Portugal,,,,,
Rua Nova,162,40.81839216,-8.584583041,,Portugal,,,,,
Santa Ovaia de Cima,162,40.55216404,-8.060118326,,Portugal,,,,,
Santiago,162,41.07583193,-8.412408844,,Portugal,,,,,
Sebolido,162,41.05008336,-8.34392707,,Portugal,,,,,
Sesmo,162,39.87410355,-8.133536604,,Portugal,,,,,
Vale de Moinhos,162,39.21637337,-8.783325514,,Portugal,,,,,
Vila Tinta,162,41.3116106,-8.351801842,,Portugal,,,,,
Aldeia,161,41.51643372,-8.719128611,,Portugal,,,,,
Aldeia do Bispo,161,40.4893449,-7.27703916,,Portugal,,,,,
Altinho,161,41.4672038,-8.490274273,,Portugal,,,,,
Arneiro,161,39.67910981,-8.882813085,,Portugal,,,,,
Barris,161,38.54868764,-8.933963577,,Portugal,,,,,
Bemposta,161,37.11387893,-7.899565465,,Portugal,,,,,
Benespera,161,40.44012677,-7.276257112,,Portugal,,,,,
Borralhal,161,40.48650465,-8.156179931,,Portugal,,,,,
Cabeços,161,39.04686823,-9.043211139,,Portugal,,,,,
Carcavelos,161,40.60389874,-8.530151512,,Portugal,,,,,
Cela Velha,161,39.55258559,-9.052662932,,Portugal,,,,,
Charneca do Maxial,161,39.55671225,-8.40357228,,Portugal,,,,,
Contensas de Cima,161,40.55654511,-7.725115748,,Portugal,,,,,
Couto,161,41.90096703,-8.796757157,,Portugal,,,,,
Figueiredo,161,40.45789477,-7.755206092,,Portugal,,,,,
Galafura,161,41.18490883,-7.688925279,,Portugal,,,,,
Gião de Cima,161,41.30922564,-8.679453175,,Portugal,,,,,
Lagoas,161,40.18052781,-8.376277482,,Portugal,,,,,
Largo da Feira de Nojões,161,41.03100582,-8.290726205,,Portugal,,,,,
Louredinho,161,40.97782834,-8.443769131,,Portugal,,,,,
Moita,161,40.8360329,-7.894322966,,Portugal,,,,,
Monte,161,41.55145712,-8.328436407,,Portugal,,,,,
Monte,161,41.29682667,-8.692136298,,Portugal,,,,,
Monte Galego,161,39.45372422,-8.030465445,,Portugal,,,,,
Outeiro,161,41.57693756,-8.738074703,,Portugal,,,,,
Paço,161,41.79779945,-8.406938255,,Portugal,,,,,
Padrão,161,41.19017483,-8.39731022,,Portugal,,,,,
Palmazões,161,41.24817368,-8.03708069,,Portugal,,,,,
Paúlos e Nogueira,161,41.78880977,-8.525810604,,Portugal,,,,,
Pêpe,161,41.301965,-7.870529668,,Portugal,,,,,
Portela,161,41.60186084,-8.631753341,,Portugal,,,,,
Pousadas Vedras,161,39.95254352,-8.559555297,,Portugal,,,,,
Póvoa de Cervães,161,40.56054541,-7.689477435,,Portugal,,,,,
Presa,161,39.55672618,-8.111571838,,Portugal,,,,,
Quinta da Várzea,161,38.5722954,-8.930054427,,Portugal,,,,,
Quinta dos Clérigos,161,38.61161125,-9.021736951,,Portugal,,,,,
Reriz,161,40.9034579,-7.995723562,,Portugal,,,,,
Retiro e Santo António,161,41.13047921,-8.219640927,,Portugal,,,,,
Vales Mortos,161,37.8066589,-7.50082759,,Portugal,,,,,
Varzielas,161,40.59074848,-8.186102842,,Portugal,,,,,
Zava,161,41.32032891,-6.715203012,,Portugal,,,,,
Alto da Serra,160,39.36206769,-8.963672383,,Portugal,,,,,
Barreiros,160,41.11901437,-8.284292838,,Portugal,,,,,
Cabeceiras,160,39.62172762,-8.846016914,,Portugal,,,,,
Caçus,160,40.91744417,-8.392634964,,Portugal,,,,,
Canas,160,40.17818946,-8.349560568,,Portugal,,,,,
Candieira,160,40.48859107,-8.401998837,,Portugal,,,,,
Castelo,160,41.86827264,-8.193506935,,Portugal,,,,,
Cerejais,160,41.29514946,-6.924134721,,Portugal,,,,,
Formoselos,160,41.48890907,-7.877940976,,Portugal,,,,,
Galvã,160,41.05109728,-7.806674512,,Portugal,,,,,
Irijó,160,40.82939059,-8.347930933,,Portugal,,,,,
Moimentinha,160,40.74584888,-7.226715256,,Portugal,,,,,
Mosteirô,160,41.2521606,-7.700547295,,Portugal,,,,,
Paços,160,41.10414155,-8.109138996,,Portugal,,,,,
Pedragosa,160,37.14633772,-7.992709939,,Portugal,,,,,
Pego do Peixe,160,40.36439862,-8.390378303,,Portugal,,,,,
Picão,160,38.96772227,-9.270641674,,Portugal,,,,,
Primeiro de Maio,160,41.53139298,-8.706184551,,Portugal,,,,,
Quinta da Gala,160,40.47592726,-8.561456482,,Portugal,,,,,
Ranhados,160,40.99533401,-7.329487656,,Portugal,,,,,
Refugidos,160,39.02569484,-9.021163043,,Portugal,,,,,
Reiriz,160,42.07514054,-8.462059896,,Portugal,,,,,
Savariz,160,40.90632007,-7.972727921,,Portugal,,,,,
Tapado,160,41.04090893,-8.394277464,,Portugal,,,,,
Texugueiras,160,37.1375827,-8.244614289,,Portugal,,,,,
Torgueda,160,41.27380345,-7.813611562,,Portugal,,,,,
Vale de Marelo,160,40.14672375,-8.319708791,,Portugal,,,,,
Valongo,160,39.1708748,-7.870370373,,Portugal,,,,,
Variz,160,41.36006149,-6.60389398,,Portugal,,,,,
Vela,160,41.39830624,-8.636802169,,Portugal,,,,,
Vidual,160,40.13057244,-8.316167146,,Portugal,,,,,
Xisto,160,41.45324046,-8.503243836,,Portugal,,,,,
Zambujeiro,160,40.27136921,-8.628558694,,Portugal,,,,,
Aldeia Nova,159,41.4350626,-8.493729709,,Portugal,,,,,
Arcos,159,41.05025672,-7.56962978,,Portugal,,,,,
Arcozelo do Cabo,159,40.97439355,-7.592746816,,Portugal,,,,,
Arrifana,159,38.92437313,-9.307392258,,Portugal,,,,,
Baloutas,159,41.53120022,-8.011694576,,Portugal,,,,,
Benaciate,159,37.22148693,-8.306677202,,Portugal,,,,,
Carreiro,159,41.19555298,-8.419823657,,Portugal,,,,,
Casal da Costa,159,39.54043751,-8.95653698,,Portugal,,,,,
Covelo,159,41.3140364,-8.722471881,,Portugal,,,,,
Ladeira,159,40.55452873,-8.13911668,,Portugal,,,,,
Lages,159,41.4664225,-8.37690302,,Portugal,,,,,
Mesas,159,40.47679108,-8.632672143,,Portugal,,,,,
Monte e Agrelo,159,41.44156217,-8.215074531,,Portugal,,,,,
Montes da Senhora,159,39.77667164,-7.805922495,,Portugal,,,,,
Outeiro da Cortiçada,159,39.32962408,-8.829914086,,Portugal,,,,,
Outeiro da Lagoa,159,39.80565034,-8.13571106,,Portugal,,,,,
Regueiras de Pontes,159,39.79803896,-8.831514045,,Portugal,,,,,
Reguengo,159,39.94729028,-8.689936872,,Portugal,,,,,
Serradinha,159,39.33745622,-8.945601806,,Portugal,,,,,
Sobreira,159,41.50752971,-7.983672727,,Portugal,,,,,
Talhos,159,41.40810181,-8.134880068,,Portugal,,,,,
Tamera,159,37.71891138,-8.516138425,,Portugal,,,,,
Torre de Baixo,159,41.45219238,-8.467502876,,Portugal,,,,,
Vale de Zebrinho,159,39.40494761,-8.10437208,,Portugal,,,,,
Aldão de Cima,158,41.45887497,-8.267902852,,Portugal,,,,,
Ardezubre,158,40.23104728,-8.566563864,,Portugal,,,,,
Assureiras,158,41.76388954,-7.38612545,,Portugal,,,,,
Avidagos,158,41.40108208,-7.307479997,,Portugal,,,,,
Bairro do Charqueirão,158,38.69205057,-8.936956306,,Portugal,,,,,
Barracão,158,40.39401805,-8.6580786,,Portugal,,,,,
Barreiras,158,39.26932302,-9.05418194,,Portugal,,,,,
Belmonte,158,37.08777441,-7.731554847,,Portugal,,,,,
Boassas,158,41.08233956,-8.070790085,,Portugal,,,,,
Boavista,158,41.24750505,-8.319937035,,Portugal,,,,,
Bom Amor,158,39.4771054,-8.527660877,,Portugal,,,,,
Bujos,158,40.09683345,-8.321749922,,Portugal,,,,,
Carrapichana,158,40.56063865,-7.485059134,,Portugal,,,,,
Casais,158,41.57065514,-8.757826519,,Portugal,,,,,
Casal da Senhora,158,40.15865361,-8.314940043,,Portugal,,,,,
Cavadoude,158,40.58853709,-7.288985251,,Portugal,,,,,
Chãos,158,40.13603756,-7.456750744,,Portugal,,,,,
Covo,158,41.58080474,-8.472608172,,Portugal,,,,,
Eiró,158,41.29547219,-8.481234673,,Portugal,,,,,
Espiçandeira,158,39.07610915,-9.048357626,,Portugal,,,,,
Igreja,158,41.81959351,-8.312574276,,Portugal,,,,,
Ledouro e Tenrais,158,41.1420847,-8.207642669,,Portugal,,,,,
Loureiros,158,41.42590141,-8.443158327,,Portugal,,,,,
Mesa Chã,158,41.36899136,-8.600934746,,Portugal,,,,,
Moinhos,158,41.20548176,-8.380546944,,Portugal,,,,,
Moldes,158,41.4051039,-8.663152009,,Portugal,,,,,
Murteira,158,39.04777988,-9.320113957,,Portugal,,,,,
Nicho do Rodrigo,158,39.5122486,-8.531324425,,Portugal,,,,,
Nozedo,158,41.51444226,-7.623416056,,Portugal,,,,,
Outeiro de Fora,158,39.37445843,-8.670240102,,Portugal,,,,,
Paços,158,39.10799972,-8.981567478,,Portugal,,,,,
Pedrógão do Pranto,158,40.0762287,-8.732889898,,Portugal,,,,,
Percelada,158,40.34227712,-7.947043206,,Portugal,,,,,
Perna de Pau,158,38.98694633,-9.192912724,,Portugal,,,,,
Picoto,158,40.60593962,-8.577486573,,Portugal,,,,,
Ponte,158,41.52757806,-8.606132169,,Portugal,,,,,
Porto da Lage,158,39.58022811,-8.469667657,,Portugal,,,,,
Sandelgas,158,40.2209499,-8.56412119,,Portugal,,,,,
Sortelha,158,40.33150089,-7.208455522,,Portugal,,,,,
Várzea,158,39.70693454,-8.717785209,,Portugal,,,,,
Vila Nova,158,40.0583254,-8.319777183,,Portugal,,,,,
Vila Ruiva,158,40.56924109,-7.514338587,,Portugal,,,,,
Vilar,158,41.08381694,-8.318359611,,Portugal,,,,,
Zibreira,158,38.81568644,-9.428906484,,Portugal,,,,,
Almofães,157,41.36935449,-8.443139984,,Portugal,,,,,
Alto de Quires,157,41.21472993,-8.211215853,,Portugal,,,,,
Amieira,157,39.79551352,-8.810108058,,Portugal,,,,,
Arneiro de São João,157,40.17019559,-8.748031391,,Portugal,,,,,
Barca do Lago,157,41.5176412,-8.745850404,,Portugal,,,,,
Barreiro,157,41.50939955,-8.474615229,,Portugal,,,,,
